datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3"" }"	urn:catalog:LACM:Birds:106240	106240			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												38 38 37 N	097 47 41 W	decimal degrees		38.6436176	-97.7947655	WGS84	3038								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2"" }"	urn:catalog:LACM:Birds:106244	106244			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												38 38 37 N	097 47 41 W	decimal degrees		38.6436176	-97.7947655	WGS84	3038								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""R T = L"" }"	urn:catalog:LACM:Birds:106246	106246	LIGHT FAT		GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												38 38 37 N	097 47 41 W	decimal degrees		38.6436176	-97.7947655	WGS84	3038								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2"" }"	urn:catalog:LACM:Birds:106248	106248			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | VIC OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												38 38 37 N	097 47 41 W	decimal degrees		38.6436176	-97.7947655	WGS84	3038								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 5.0 X 3.5"" }"	urn:catalog:LACM:Birds:106455	106455	PART OF LEAST BELL'S VIREO RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-05		95	95	1991	4	5	05 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON, SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON, SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2 X 1.5; RT= 1 X 1"", ""weight"":""40.5"" }"	urn:catalog:LACM:Birds:106456	106456	PART OF LEAST BELL'S VIREO RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-08		98	98	1991	4	8	08 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; CAMP PENDLETON, SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; CAMP PENDLETON, SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2.0"", ""weight"":""45.0"" }"	urn:catalog:LACM:Birds:106457	106457	TRAPPED AS PART OF LEAST BELL'S VIREO RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3.0"" }"	urn:catalog:LACM:Birds:106458	106458	MOD FAT; SC=VEGETABLE REMAINS; NO WEIGHT; TRAPPED IN LEAST BELL'S RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3 X 2"", ""weight"":""48.6"" }"	urn:catalog:LACM:Birds:106461	106461	TRAPPED IN LEAST BELL'S RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2"", ""weight"":""50.2"" }"	urn:catalog:LACM:Birds:106462	106462	TRAPPED IN LEAST BELL'S RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3 X 2"", ""weight"":""58"" }"	urn:catalog:LACM:Birds:106464	106464	TRAPPED IN LEAST BELL'S VIREO RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2.5 X 2; RT= 2 X 1.5"", ""weight"":""47.9"" }"	urn:catalog:LACM:Birds:106467	106467	TRAPPED IN LEAST BELL'S RECOVERY PLAN		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 2 X 1.5; RT= 1.5 X 1"", ""measurements"":""C:17.1; W:106; T:25.8; TAIL:75"", ""weight"":""42.8"" }"	urn:catalog:LACM:Birds:106468	106468	YELLOW; TRAPPED FOR LEAST BELL'S VIREO RECOVERY PROGRAM		GRIFFITH WILDLIFE BIOL			male				native	present	flat skin with complete skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 1"" }"	urn:catalog:LACM:Birds:106470	106470	TRAPPED FOR LEAST BELL'S VIREO RECOVERY PROGRAM		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2"" }"	urn:catalog:LACM:Birds:106471	106471	TRAPPED FOR LEAST BELL'S VIREO RECOVERY PROGRAM		GRIFFITH WILDLIFE BIOL			male				native	present	skin, skull												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, WHELAN DAIRY												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3 X 3"" }"	urn:catalog:LACM:Birds:106821	106821			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-05		95	95	1991	4	5	05 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3 X 3"" }"	urn:catalog:LACM:Birds:106823	106823			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-05		95	95	1991	4	5	05 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2.5"" }"	urn:catalog:LACM:Birds:106824	106824			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen				urn:catalog:LACM:Birds:106825	106825			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 2 X 2"" }"	urn:catalog:LACM:Birds:107198	107198			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1992-04-05		96	96	1992	4	5	05 APR 1992							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, CAMP PENDLETON MCB	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, CAMP PENDLETON MCB												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 1.5 X 1.5"" }"	urn:catalog:LACM:Birds:107449	107449			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-05		95	95	1991	4	5	05 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, CAMP PENDLETON MAIRINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, CAMP PENDLETON MAIRINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 1 X 1"" }"	urn:catalog:LACM:Birds:107450	107450			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-05		95	95	1991	4	5	05 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R, CAMP PENDLETON MAIRINE CORPS BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R, CAMP PENDLETON MAIRINE CORPS BASE												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 3 X 2"" }"	urn:catalog:LACM:Birds:107451	107451			GRIFFITH WILDLIFE BIOL			male				native	present	skeleton												1991-04-05		95	95	1991	4	5	05 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 1 X 1"" }"	urn:catalog:LACM:Birds:107586	107586	TRAP IN BELL'S VIREO RECOVERY PROGRAM		GRIFFITH WILDLIFE BIOLOGY			male				native	present	skeleton												1991-04-10		100	100	1991	4	10	10 APR 1991							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SAN LUIS REY R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SAN LUIS REY R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
